AST,REB,TOV,FTA,STL,Total_Wins
21.548780487804876,43.46341463414634,13.841463414634147,25.134146341463413,8.524390243902438,65
21.23170731707317,42.0609756097561,13.341463414634147,24.402439024390244,8.536585365853659,53
21.625,44.27777777777778,14.680555555555555,26.055555555555557,8.708333333333334,44
23.59722222222222,42.59722222222222,14.722222222222221,22.305555555555557,7.583333333333333,17
23.5609756097561,42.02439024390244,16.475609756097562,24.51219512195122,7.317073170731708,20
22.378048780487806,46.28048780487805,16.24390243902439,25.341463414634145,7.317073170731708,22
24.817073170731707,45.451219512195124,12.74390243902439,23.365853658536587,7.7926829268292686,41
19.646341463414632,43.548780487804876,15.390243902439025,24.817073170731707,7.121951219512195,37
18.606060606060606,43.878787878787875,14.015151515151516,26.12121212121212,7.924242424242424,42
20.308641975308642,45.851851851851855,15.148148148148149,23.641975308641975,7.160493827160494,49
20.134146341463413,44.69512195121951,15.085365853658537,23.25609756097561,6.7073170731707314,56
21.426829268292682,44.853658536585364,13.987804878048781,22.158536585365855,6.158536585365853,38
21.23170731707317,44.21951219512195,14.865853658536585,22.829268292682926,9.048780487804878,45
22.48780487804878,42.0,13.78048780487805,22.085365853658537,8.158536585365853,42
22.182926829268293,42.34146341463415,13.268292682926829,19.182926829268293,8.792682926829269,48
25.951219512195124,43.02439024390244,13.682926829268293,21.0609756097561,8.695121951219512,48
25.863013698630137,42.80821917808219,13.246575342465754,19.08219178082192,7.438356164383562,45
27.40277777777778,42.666666666666664,13.541666666666666,20.73611111111111,8.48611111111111,34
25.378048780487806,43.853658536585364,14.426829268292684,21.390243902439025,7.097560975609756,25
26.98780487804878,41.548780487804876,14.926829268292684,23.70731707317073,7.695121951219512,35
30.75609756097561,41.52439024390244,12.914634146341463,20.548780487804876,7.695121951219512,47
22.841463414634145,42.048780487804876,12.963414634146341,26.24390243902439,8.646341463414634,53
22.536585365853657,43.02439024390244,12.951219512195122,25.951219512195124,7.463414634146342,51
22.341463414634145,43.8780487804878,14.682926829268293,25.548780487804876,7.658536585365853,42
24.024390243902438,45.51219512195122,14.548780487804878,28.536585365853657,6.841463414634147,48
23.72222222222222,47.65277777777778,14.597222222222221,26.305555555555557,7.097222222222222,49
24.38888888888889,44.15277777777778,13.180555555555555,19.26388888888889,7.069444444444445,47
24.01219512195122,43.98780487804878,13.731707317073171,19.585365853658537,7.414634146341464,42
23.890243902439025,43.23170731707317,14.231707317073171,23.926829268292682,7.073170731707317,44
25.573170731707318,42.96341463414634,13.146341463414634,22.158536585365855,7.804878048780488,51
22.109756097560975,42.146341463414636,16.378048780487806,26.670731707317074,7.134146341463414,32
20.984848484848484,41.56060606060606,13.318181818181818,23.303030303030305,8.424242424242424,40
23.878048780487806,41.6219512195122,14.597560975609756,23.024390243902438,9.560975609756097,56
24.585365853658537,43.0,13.853658536585366,29.073170731707318,8.573170731707316,57
24.76829268292683,42.6219512195122,12.341463414634147,25.20731707317073,7.804878048780488,56
21.963414634146343,43.96341463414634,13.085365853658537,24.134146341463413,7.341463414634147,57
22.5,46.21212121212121,15.106060606060606,24.075757575757574,5.909090909090909,41
22.170731707317074,44.80487804878049,15.024390243902438,27.914634146341463,7.024390243902439,45
24.463414634146343,41.03658536585366,15.109756097560975,22.378048780487806,7.451219512195122,27
20.914634146341463,43.890243902439025,13.24390243902439,23.597560975609756,7.048780487804878,21
18.024390243902438,42.96341463414634,13.707317073170731,24.73170731707317,7.2317073170731705,17
20.926829268292682,43.52439024390244,15.158536585365853,22.597560975609756,8.21951219512195,26
23.76829268292683,46.3780487804878,15.792682926829269,23.29268292682927,7.719512195121951,35
25.5609756097561,46.58536585365854,15.658536585365853,23.29268292682927,7.536585365853658,37
25.3943661971831,45.732394366197184,15.169014084507042,24.338028169014084,8.619718309859154,52
24.65277777777778,44.236111111111114,15.208333333333334,23.319444444444443,7.805555555555555,42
24.0,44.0,14.524390243902438,22.975609756097562,7.634146341463414,33
25.26829268292683,45.707317073170735,14.073170731707316,26.609756097560975,6.414634146341464,43
