SEASON_YEAR,GAME_DATE,GAME_ID,TEAM_ID,TEAM_NAME,WL,FG3A,FG3_PCT,FTA,FT_PCT,REB,AST,TOV,STL,PLUS_MINUS
2022-23,2022-10-28T00:00:00,22200072,1610612739,Cleveland Cavaliers,W,35,0.457,34,0.765,42,18,16.0,5,9.0
2022-23,2022-10-22T00:00:00,22200028,1610612759,San Antonio Spurs,W,38,0.421,15,0.8,43,27,14.0,5,9.0
2022-23,2022-10-30T00:00:00,22200092,1610612759,San Antonio Spurs,W,40,0.4,25,0.76,52,27,20.0,6,9.0
2022-23,2022-11-22T00:00:00,22200256,1610612755,Philadelphia 76ers,W,32,0.5,16,0.813,49,19,10.0,9,9.0
2022-23,2022-11-12T00:00:00,22200185,1610612764,Washington Wizards,W,36,0.444,20,0.85,46,27,9.0,6,9.0
2022-23,2022-11-27T00:00:00,22200294,1610612738,Boston Celtics,W,34,0.471,26,1.0,38,25,14.0,2,9.0
2022-23,2023-01-31T00:00:00,22200768,1610612743,Denver Nuggets,W,36,0.444,24,0.833,44,33,18.0,7,9.0
2022-23,2023-03-15T00:00:00,22201041,1610612746,LA Clippers,W,34,0.471,32,0.813,44,30,8.0,11,8.0
2022-23,2022-11-23T00:00:00,22200265,1610612748,Miami Heat,W,41,0.39,22,0.864,53,20,13.0,7,8.0
2022-23,2023-03-20T00:00:00,22201076,1610612762,Utah Jazz,W,36,0.444,23,0.87,48,33,12.0,3,8.0
2022-23,2022-12-22T00:00:00,22200478,1610612762,Utah Jazz,W,35,0.457,21,0.952,40,16,11.0,5,8.0
2022-23,2023-03-25T00:00:00,22201111,1610612758,Sacramento Kings,W,43,0.372,21,0.81,42,30,9.0,11,8.0
2022-23,2023-03-17T00:00:00,22201048,1610612737,Atlanta Hawks,W,41,0.39,25,0.68,45,27,11.0,7,8.0
2022-23,2023-03-22T00:00:00,22201084,1610612748,Miami Heat,W,28,0.571,26,0.808,29,28,10.0,9,7.0
2022-23,2023-03-19T00:00:00,22201068,1610612749,Milwaukee Bucks,W,45,0.356,21,0.762,45,35,12.0,3,7.0
2022-23,2022-11-13T00:00:00,22200197,1610612758,Sacramento Kings,W,37,0.432,19,0.632,45,31,16.0,8,7.0
2022-23,2022-11-01T00:00:00,22200104,1610612748,Miami Heat,W,42,0.381,20,1.0,39,32,15.0,7,7.0
2022-23,2023-04-05T00:00:00,22201196,1610612746,LA Clippers,W,36,0.444,27,0.852,38,23,13.0,9,7.0
2022-23,2022-12-14T00:00:00,22200415,1610612754,Indiana Pacers,W,39,0.41,25,0.84,34,30,18.0,10,6.0
2022-23,2023-02-04T00:00:00,22200795,1610612746,LA Clippers,W,37,0.432,35,0.857,46,24,13.0,8,6.0
2022-23,2022-12-23T00:00:00,22200487,1610612742,Dallas Mavericks,W,44,0.364,27,0.889,34,20,14.0,10,6.0
2022-23,2023-03-01T00:00:00,22200940,1610612747,Los Angeles Lakers,W,35,0.457,39,0.795,41,22,13.0,8,6.0
2022-23,2022-10-28T00:00:00,22200077,1610612759,San Antonio Spurs,W,38,0.421,26,0.808,42,37,21.0,7,5.0
2022-23,2022-12-28T00:00:00,22200521,1610612744,Golden State Warriors,W,45,0.356,27,0.815,51,22,13.0,6,5.0
2022-23,2023-03-06T00:00:00,22200972,1610612755,Philadelphia 76ers,W,34,0.471,38,0.921,36,37,12.0,6,4.0
2022-23,2023-01-06T00:00:00,22200582,1610612752,New York Knicks,W,37,0.432,26,0.692,51,19,13.0,3,4.0
2022-23,2023-03-01T00:00:00,22200935,1610612738,Boston Celtics,W,32,0.5,28,0.821,43,27,13.0,5,4.0
2022-23,2022-12-23T00:00:00,22200492,1610612766,Charlotte Hornets,W,41,0.39,18,0.778,41,30,16.0,11,4.0
2022-23,2023-02-25T00:00:00,22200908,1610612738,Boston Celtics,W,36,0.444,12,0.667,44,20,13.0,6,3.0
2022-23,2023-01-04T00:00:00,22200573,1610612765,Detroit Pistons,W,36,0.444,23,0.696,41,29,10.0,9,3.0
2022-23,2022-12-15T00:00:00,22200424,1610612748,Miami Heat,W,47,0.34,23,0.739,40,21,14.0,10,3.0
2022-23,2023-03-05T00:00:00,22200966,1610612757,Portland Trail Blazers,W,47,0.34,32,0.875,46,27,17.0,9,3.0
2022-23,2022-11-07T00:00:00,22200150,1610612757,Portland Trail Blazers,W,37,0.432,21,0.857,37,27,19.0,7,3.0
2022-23,2023-03-05T00:00:00,22200963,1610612754,Indiana Pacers,W,44,0.364,16,0.813,35,27,9.0,5,3.0
2022-23,2023-02-26T00:00:00,22200911,1610612737,Atlanta Hawks,W,30,0.533,28,0.821,46,20,16.0,7,2.0
2022-23,2023-01-13T00:00:00,22200633,1610612737,Atlanta Hawks,W,33,0.485,21,0.714,50,26,14.0,6,2.0
2022-23,2023-03-06T00:00:00,22200974,1610612748,Miami Heat,W,29,0.552,37,0.865,32,27,11.0,6,2.0
2022-23,2023-01-21T00:00:00,22200692,1610612738,Boston Celtics,W,35,0.457,15,0.933,41,25,15.0,9,2.0
2022-23,2023-03-17T00:00:00,22201054,1610612742,Dallas Mavericks,W,34,0.471,19,0.789,35,27,15.0,8,1.0
2022-23,2022-11-18T00:00:00,22200232,1610612762,Utah Jazz,W,31,0.516,24,0.667,36,32,17.0,6,1.0
2022-23,2022-11-16T00:00:00,22200213,1610612760,Oklahoma City Thunder,W,31,0.516,26,0.654,37,24,15.0,4,1.0
2022-23,2023-03-10T00:00:00,22201001,1610612751,Brooklyn Nets,W,34,0.471,33,0.727,48,20,15.0,7,1.0
2022-23,2022-12-08T00:00:00,22200376,1610612757,Portland Trail Blazers,L,40,0.4,16,1.0,38,30,13.0,10,-1.0
2022-23,2023-01-18T00:00:00,22200672,1610612739,Cleveland Cavaliers,L,35,0.457,21,0.667,47,29,19.0,4,-1.0
2022-23,2022-12-23T00:00:00,22200485,1610612752,New York Knicks,L,35,0.457,26,0.577,47,23,10.0,2,-1.0
2022-23,2023-02-02T00:00:00,22200778,1610612754,Indiana Pacers,L,41,0.39,6,0.833,46,30,16.0,8,-1.0
2022-23,2022-12-31T00:00:00,22200538,1610612746,LA Clippers,L,34,0.471,29,0.966,39,23,16.0,7,-1.0
2022-23,2022-11-19T00:00:00,22200236,1610612753,Orlando Magic,L,42,0.381,26,0.731,41,16,11.0,8,-1.0
2022-23,2023-03-29T00:00:00,22201142,1610612765,Detroit Pistons,L,33,0.485,14,0.714,42,27,18.0,1,-1.0
2022-23,2022-12-19T00:00:00,22200458,1610612757,Portland Trail Blazers,L,37,0.432,21,0.81,45,26,16.0,5,-2.0
2022-23,2022-11-07T00:00:00,22200158,1610612739,Cleveland Cavaliers,L,33,0.485,21,0.714,48,29,17.0,6,-2.0
2022-23,2023-01-26T00:00:00,22200730,1610612738,Boston Celtics,L,46,0.348,23,0.826,54,22,13.0,4,-3.0
2022-23,2023-03-15T00:00:00,22201037,1610612741,Chicago Bulls,L,42,0.381,25,0.88,48,28,15.0,13,-3.0
2022-23,2023-03-06T00:00:00,22200971,1610612738,Boston Celtics,L,48,0.333,21,0.667,52,25,14.0,5,-4.0
2022-23,2023-03-13T00:00:00,22201022,1610612762,Utah Jazz,L,38,0.421,18,0.722,48,31,18.0,7,-4.0
2022-23,2022-12-27T00:00:00,22200512,1610612752,New York Knicks,L,50,0.32,24,0.625,55,27,10.0,5,-5.0
2022-23,2023-01-23T00:00:00,22200709,1610612750,Minnesota Timberwolves,L,42,0.381,22,0.727,41,19,19.0,8,-5.0
2022-23,2023-01-20T00:00:00,22200691,1610612760,Oklahoma City Thunder,L,40,0.4,11,0.636,36,21,9.0,4,-5.0
2022-23,2023-03-09T00:00:00,22200994,1610612753,Orlando Magic,L,34,0.471,31,0.645,36,21,10.0,9,-7.0
2022-23,2022-12-10T00:00:00,22200389,1610612764,Washington Wizards,L,34,0.471,19,0.895,50,24,15.0,8,-7.0
2022-23,2022-10-21T00:00:00,22200024,1610612745,Houston Rockets,L,35,0.457,30,0.6,45,18,14.0,4,-7.0
2022-23,2022-11-13T00:00:00,22200197,1610612744,Golden State Warriors,L,47,0.34,16,0.938,43,27,18.0,5,-7.0
2022-23,2023-02-03T00:00:00,22200790,1610612750,Minnesota Timberwolves,L,44,0.364,28,0.857,41,21,20.0,7,-7.0
2022-23,2023-03-08T00:00:00,22200988,1610612742,Dallas Mavericks,L,46,0.348,19,0.737,34,24,9.0,7,-7.0
2022-23,2023-03-22T00:00:00,22201084,1610612752,New York Knicks,L,40,0.4,25,0.8,42,29,17.0,7,-7.0
2022-23,2023-02-06T00:00:00,22200810,1610612751,Brooklyn Nets,L,31,0.516,22,0.818,42,21,16.0,4,-8.0
2022-23,2023-01-18T00:00:00,22200670,1610612742,Dallas Mavericks,L,42,0.381,24,0.75,31,26,16.0,5,-8.0
2022-23,2023-03-11T00:00:00,22201009,1610612745,Houston Rockets,L,34,0.471,17,0.765,33,28,16.0,10,-8.0
2022-23,2023-04-02T00:00:00,22201168,1610612764,Washington Wizards,L,37,0.432,18,0.833,38,26,19.0,9,-9.0
2022-23,2023-02-26T00:00:00,22200915,1610612760,Oklahoma City Thunder,L,40,0.4,23,0.739,37,24,14.0,10,-9.0
2022-23,2023-02-10T00:00:00,22200843,1610612757,Portland Trail Blazers,L,40,0.4,31,0.935,32,29,20.0,3,-9.0
2022-23,2022-11-12T00:00:00,22200186,1610612765,Detroit Pistons,L,38,0.421,21,0.857,50,23,14.0,4,-9.0
2022-23,2023-03-26T00:00:00,22201119,1610612764,Washington Wizards,L,36,0.444,20,0.6,45,25,18.0,6,-10.0
2022-23,2022-10-26T00:00:00,22200059,1610612755,Philadelphia 76ers,L,36,0.444,19,0.684,34,29,13.0,6,-10.0
2022-23,2022-12-26T00:00:00,22200499,1610612765,Detroit Pistons,L,34,0.471,34,0.794,45,32,18.0,10,-11.0
2022-23,2023-01-20T00:00:00,22200689,1610612762,Utah Jazz,L,39,0.41,23,0.696,46,24,11.0,6,-11.0
2022-23,2022-10-26T00:00:00,22200062,1610612759,San Antonio Spurs,L,36,0.444,22,0.909,41,34,16.0,6,-12.0
2022-23,2022-11-05T00:00:00,22200137,1610612745,Houston Rockets,L,38,0.421,31,0.677,33,27,23.0,10,-12.0
2022-23,2022-11-23T00:00:00,22200262,1610612754,Indiana Pacers,L,44,0.364,16,0.688,30,25,13.0,16,-14.0
2022-23,2022-10-26T00:00:00,22200061,1610612754,Indiana Pacers,L,40,0.4,24,0.792,38,31,20.0,5,-15.0
